scenario,section,left,right,method,observations,correlation
regime_shift,raw_components,cash_conversion_lag_assets,asset_lightness,spearman,55223,0.4112790175189782
regime_shift,raw_components,cash_conversion_lag_assets,incremental_operating_margin,spearman,52470,0.1816689823438274
regime_shift,raw_components,cash_conversion_lag_assets,capex_intensity,spearman,55223,-0.4054249944197369
regime_shift,raw_components,asset_turnover,asset_turnover,spearman,55223,1.0
regime_shift,raw_components,asset_turnover,asset_lightness,spearman,55223,0.5888556714130951
regime_shift,raw_components,asset_turnover,incremental_operating_margin,spearman,52470,0.0036963083668738
regime_shift,raw_components,asset_turnover,capex_intensity,spearman,55223,-0.7396146239826809
regime_shift,raw_components,asset_lightness,asset_lightness,spearman,58221,0.9999999999999998
regime_shift,raw_components,asset_lightness,incremental_operating_margin,spearman,52470,0.0548078078475014
regime_shift,raw_components,asset_lightness,capex_intensity,spearman,58221,-0.6066497276571975
regime_shift,raw_components,incremental_operating_margin,incremental_operating_margin,spearman,52470,1.0
regime_shift,raw_components,incremental_operating_margin,capex_intensity,spearman,52470,-0.0175686992652615
regime_shift,raw_components,capex_intensity,capex_intensity,spearman,58221,0.9999999999999998
regime_shift,relative_components,rel_gross_margin,rel_gross_margin,spearman,58219,0.9999999999999998
regime_shift,relative_components,rel_gross_margin,rel_revenue_cagr_3y,spearman,49440,0.0690167511150017
regime_shift,relative_components,rel_gross_margin,rel_gross_margin_volatility_3y,spearman,52272,0.0036908896602064
regime_shift,relative_components,rel_gross_margin,rel_industry_sales_hhi,spearman,58219,-0.0016014196003859
regime_shift,relative_components,rel_gross_margin,rel_log_active_firm_count,spearman,58219,0.0071969133862733
regime_shift,relative_components,rel_gross_margin,rel_rd_intensity_zero,spearman,58219,0.1946216255320411
regime_shift,relative_components,rel_gross_margin,rel_capitalized_rnd_stock_assets,spearman,58219,0.1810785029976563
regime_shift,relative_components,rel_gross_margin,rel_rnd_positive_share_3y,spearman,52272,0.000221542042627
regime_shift,relative_components,rel_gross_margin,rel_gross_profit_lag_sga,spearman,55206,0.6678257510765949
regime_shift,relative_components,rel_gross_margin,rel_revenue_change_lag_sga,spearman,55206,0.0378562409340652
regime_shift,relative_components,rel_gross_margin,rel_advertising_intensity,spearman,22233,0.3191263736698191
regime_shift,relative_components,rel_gross_margin,rel_operating_margin,spearman,58219,0.5975549118807874
regime_shift,relative_components,rel_gross_margin,rel_cash_adjusted_roic,spearman,55206,0.5758275415336036
regime_shift,relative_components,rel_gross_margin,rel_gross_profitability_lag_assets,spearman,55206,0.7073840221704506
regime_shift,relative_components,rel_gross_margin,rel_cash_conversion_lag_assets,spearman,55206,0.5777299024687974
regime_shift,relative_components,rel_gross_margin,rel_asset_turnover,spearman,55206,0.1773174480700302
regime_shift,relative_components,rel_gross_margin,rel_asset_lightness,spearman,58219,0.3043174961875797
regime_shift,relative_components,rel_gross_margin,rel_incremental_operating_margin,spearman,52453,0.1191110536110649
regime_shift,relative_components,rel_gross_margin,rel_capex_intensity,spearman,58219,-0.1781516967589226
regime_shift,relative_components,rel_revenue_cagr_3y,rel_revenue_cagr_3y,spearman,49440,1.0
regime_shift,relative_components,rel_revenue_cagr_3y,rel_gross_margin_volatility_3y,spearman,49440,0.0032089633052512
regime_shift,relative_components,rel_revenue_cagr_3y,rel_industry_sales_hhi,spearman,49440,0.0026933824239312
regime_shift,relative_components,rel_revenue_cagr_3y,rel_log_active_firm_count,spearman,49440,-0.0008710060610955
regime_shift,relative_components,rel_revenue_cagr_3y,rel_rd_intensity_zero,spearman,49440,0.0430774055948824
regime_shift,relative_components,rel_revenue_cagr_3y,rel_capitalized_rnd_stock_assets,spearman,49440,-0.1475535408884927
regime_shift,relative_components,rel_revenue_cagr_3y,rel_rnd_positive_share_3y,spearman,49440,0.0049210768322713
regime_shift,relative_components,rel_revenue_cagr_3y,rel_gross_profit_lag_sga,spearman,49440,0.3902759626263306
regime_shift,relative_components,rel_revenue_cagr_3y,rel_revenue_change_lag_sga,spearman,49440,0.5011595410080965
regime_shift,relative_components,rel_revenue_cagr_3y,rel_advertising_intensity,spearman,18952,0.0634324908519723
regime_shift,relative_components,rel_revenue_cagr_3y,rel_operating_margin,spearman,49440,0.0694810661658167
regime_shift,relative_components,rel_revenue_cagr_3y,rel_cash_adjusted_roic,spearman,49440,0.2856807687022708
regime_shift,relative_components,rel_revenue_cagr_3y,rel_gross_profitability_lag_assets,spearman,49440,0.4427781480617917
regime_shift,relative_components,rel_revenue_cagr_3y,rel_cash_conversion_lag_assets,spearman,49440,0.252390325140242
regime_shift,relative_components,rel_revenue_cagr_3y,rel_asset_turnover,spearman,49440,0.5775570878539845
regime_shift,relative_components,rel_revenue_cagr_3y,rel_asset_lightness,spearman,49440,0.2139507165092888
regime_shift,relative_components,rel_revenue_cagr_3y,rel_incremental_operating_margin,spearman,46969,-0.0063074899714317
regime_shift,relative_components,rel_revenue_cagr_3y,rel_capex_intensity,spearman,49440,-0.3975658255802873
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_gross_margin_volatility_3y,spearman,52272,1.0
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_industry_sales_hhi,spearman,52272,-0.0009569629894409
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_log_active_firm_count,spearman,52272,-0.0074939900638151
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_rd_intensity_zero,spearman,52272,0.0008833161940439
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_capitalized_rnd_stock_assets,spearman,52272,-0.0078944178609599
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_rnd_positive_share_3y,spearman,52272,6.150499027383476e-05
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_gross_profit_lag_sga,spearman,52272,-9.86513289857868e-06
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_revenue_change_lag_sga,spearman,52272,0.0020437020844995
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_advertising_intensity,spearman,20015,-0.0019548453495528
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_operating_margin,spearman,52272,-0.0026067694504661
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_cash_adjusted_roic,spearman,52272,-0.0028668855436307
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_gross_profitability_lag_assets,spearman,52272,-0.0014825392468704
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_cash_conversion_lag_assets,spearman,52272,-0.0024327299943709
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_asset_turnover,spearman,52272,-0.0032458966478939
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_asset_lightness,spearman,52272,0.000697387598459
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_incremental_operating_margin,spearman,49669,0.0288198219900482
regime_shift,relative_components,rel_gross_margin_volatility_3y,rel_capex_intensity,spearman,52272,0.0014463461708458
regime_shift,relative_components,rel_industry_sales_hhi,rel_industry_sales_hhi,spearman,58219,1.0
regime_shift,relative_components,rel_industry_sales_hhi,rel_log_active_firm_count,spearman,58219,-0.2383681299107283
regime_shift,relative_components,rel_industry_sales_hhi,rel_rd_intensity_zero,spearman,58219,0.0103631523260159
regime_shift,relative_components,rel_industry_sales_hhi,rel_capitalized_rnd_stock_assets,spearman,58219,0.0019804732019865
regime_shift,relative_components,rel_industry_sales_hhi,rel_rnd_positive_share_3y,spearman,52272,0.0063337333187032
regime_shift,relative_components,rel_industry_sales_hhi,rel_gross_profit_lag_sga,spearman,55206,0.0007427069259199
regime_shift,relative_components,rel_industry_sales_hhi,rel_revenue_change_lag_sga,spearman,55206,0.0031907330953766
regime_shift,relative_components,rel_industry_sales_hhi,rel_advertising_intensity,spearman,22233,-0.003397418677985
regime_shift,relative_components,rel_industry_sales_hhi,rel_operating_margin,spearman,58219,-0.0037198744603162
regime_shift,relative_components,rel_industry_sales_hhi,rel_cash_adjusted_roic,spearman,55206,-1.6490307935233664e-05
regime_shift,relative_components,rel_industry_sales_hhi,rel_gross_profitability_lag_assets,spearman,55206,-0.0003318067366797
regime_shift,relative_components,rel_industry_sales_hhi,rel_cash_conversion_lag_assets,spearman,55206,-0.0019014801499445
regime_shift,relative_components,rel_industry_sales_hhi,rel_asset_turnover,spearman,55206,-0.000680083289264
regime_shift,relative_components,rel_industry_sales_hhi,rel_asset_lightness,spearman,58219,0.0042243034770928
regime_shift,relative_components,rel_industry_sales_hhi,rel_incremental_operating_margin,spearman,52453,0.001395842713151
regime_shift,relative_components,rel_industry_sales_hhi,rel_capex_intensity,spearman,58219,0.0001988630870644
regime_shift,relative_components,rel_log_active_firm_count,rel_log_active_firm_count,spearman,58219,1.0
regime_shift,relative_components,rel_log_active_firm_count,rel_rd_intensity_zero,spearman,58219,0.0019311851636405
regime_shift,relative_components,rel_log_active_firm_count,rel_capitalized_rnd_stock_assets,spearman,58219,-0.0007983880935981
regime_shift,relative_components,rel_log_active_firm_count,rel_rnd_positive_share_3y,spearman,52272,0.0884171139998172
regime_shift,relative_components,rel_log_active_firm_count,rel_gross_profit_lag_sga,spearman,55206,-0.0050263110040124
regime_shift,relative_components,rel_log_active_firm_count,rel_revenue_change_lag_sga,spearman,55206,0.0009109253519443
regime_shift,relative_components,rel_log_active_firm_count,rel_advertising_intensity,spearman,22233,-0.0040312992447535
regime_shift,relative_components,rel_log_active_firm_count,rel_operating_margin,spearman,58219,0.0063033144895391
regime_shift,relative_components,rel_log_active_firm_count,rel_cash_adjusted_roic,spearman,55206,0.0067301265185713
regime_shift,relative_components,rel_log_active_firm_count,rel_gross_profitability_lag_assets,spearman,55206,0.0021256956486904
regime_shift,relative_components,rel_log_active_firm_count,rel_cash_conversion_lag_assets,spearman,55206,0.0085203162706131
regime_shift,relative_components,rel_log_active_firm_count,rel_asset_turnover,spearman,55206,-0.0010998517116627
regime_shift,relative_components,rel_log_active_firm_count,rel_asset_lightness,spearman,58219,-0.0009906976335036
regime_shift,relative_components,rel_log_active_firm_count,rel_incremental_operating_margin,spearman,52453,-0.0018105363913301
regime_shift,relative_components,rel_log_active_firm_count,rel_capex_intensity,spearman,58219,0.0016142049676669
regime_shift,relative_components,rel_rd_intensity_zero,rel_rd_intensity_zero,spearman,58219,1.0
regime_shift,relative_components,rel_rd_intensity_zero,rel_capitalized_rnd_stock_assets,spearman,58219,0.5815024370978037
regime_shift,relative_components,rel_rd_intensity_zero,rel_rnd_positive_share_3y,spearman,52272,0.3341822505850894
regime_shift,relative_components,rel_rd_intensity_zero,rel_gross_profit_lag_sga,spearman,55206,0.1783715490116859
regime_shift,relative_components,rel_rd_intensity_zero,rel_revenue_change_lag_sga,spearman,55206,0.0291511222007273
regime_shift,relative_components,rel_rd_intensity_zero,rel_advertising_intensity,spearman,22233,0.1807200926580598
regime_shift,relative_components,rel_rd_intensity_zero,rel_operating_margin,spearman,58219,0.2072711526774639
regime_shift,relative_components,rel_rd_intensity_zero,rel_cash_adjusted_roic,spearman,55206,0.2355758669028684
regime_shift,relative_components,rel_rd_intensity_zero,rel_gross_profitability_lag_assets,spearman,55206,0.1909025735625311
regime_shift,relative_components,rel_rd_intensity_zero,rel_cash_conversion_lag_assets,spearman,55206,0.2136123122522427
regime_shift,relative_components,rel_rd_intensity_zero,rel_asset_turnover,spearman,55206,0.1063175128916806
regime_shift,relative_components,rel_rd_intensity_zero,rel_asset_lightness,spearman,58219,0.1717812276543582
regime_shift,relative_components,rel_rd_intensity_zero,rel_incremental_operating_margin,spearman,52453,0.0356646975192154
regime_shift,relative_components,rel_rd_intensity_zero,rel_capex_intensity,spearman,58219,-0.1032632307668975
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_capitalized_rnd_stock_assets,spearman,58219,0.9999999999999998
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_rnd_positive_share_3y,spearman,52272,0.3696486896369884
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_gross_profit_lag_sga,spearman,55206,0.1110271197607428
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_revenue_change_lag_sga,spearman,55206,-0.0858380560732329
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_advertising_intensity,spearman,22233,0.1630555178895242
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_operating_margin,spearman,58219,0.1922373730363636
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_cash_adjusted_roic,spearman,55206,0.2327070793852927
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_gross_profitability_lag_assets,spearman,55206,0.1716640502884593
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_cash_conversion_lag_assets,spearman,55206,0.2063938522843454
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_asset_turnover,spearman,55206,0.0777841985624464
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_asset_lightness,spearman,58219,0.245217732496278
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_incremental_operating_margin,spearman,52453,0.0382708588536303
regime_shift,relative_components,rel_capitalized_rnd_stock_assets,rel_capex_intensity,spearman,58219,-0.167156019593393
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_rnd_positive_share_3y,spearman,52272,1.0
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_gross_profit_lag_sga,spearman,52272,0.0033874907341254
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_revenue_change_lag_sga,spearman,52272,0.0011894811124817
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_advertising_intensity,spearman,20015,0.0022292986702387
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_operating_margin,spearman,52272,0.0090808577316697
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_cash_adjusted_roic,spearman,52272,0.008114513228723
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_gross_profitability_lag_assets,spearman,52272,0.0013566875663612
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_cash_conversion_lag_assets,spearman,52272,0.0080895249407512
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_asset_turnover,spearman,52272,-0.0005882396450053
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_asset_lightness,spearman,52272,-0.0039183231470765
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_incremental_operating_margin,spearman,49669,0.0010399200320941
regime_shift,relative_components,rel_rnd_positive_share_3y,rel_capex_intensity,spearman,52272,0.0040400398643982
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_gross_profit_lag_sga,spearman,55206,1.0
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_revenue_change_lag_sga,spearman,55206,0.664370592433316
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_advertising_intensity,spearman,21080,0.4469593383019832
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_operating_margin,spearman,55206,0.5181728648046463
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_cash_adjusted_roic,spearman,55206,0.6851046597515091
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_gross_profitability_lag_assets,spearman,55206,0.8396774359970383
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_cash_conversion_lag_assets,spearman,55206,0.6650553798691801
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_asset_turnover,spearman,55206,0.6086433962782972
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_asset_lightness,spearman,55206,0.3239678301927322
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_incremental_operating_margin,spearman,52453,0.0692948592152943
regime_shift,relative_components,rel_gross_profit_lag_sga,rel_capex_intensity,spearman,55206,-0.4428277091356223
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_revenue_change_lag_sga,spearman,55206,1.0
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_advertising_intensity,spearman,21080,0.0432349697354907
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_operating_margin,spearman,55206,0.0414366449758759
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_cash_adjusted_roic,spearman,55206,0.3022654926718387
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_gross_profitability_lag_assets,spearman,55206,0.4995933837405775
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_cash_conversion_lag_assets,spearman,55206,0.2725964990756566
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_asset_turnover,spearman,55206,0.6965127748835109
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_asset_lightness,spearman,55206,0.1149964710707489
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_incremental_operating_margin,spearman,52453,-0.0303079259402285
regime_shift,relative_components,rel_revenue_change_lag_sga,rel_capex_intensity,spearman,55206,-0.4455517316553601
regime_shift,relative_components,rel_advertising_intensity,rel_advertising_intensity,spearman,22233,1.0
regime_shift,relative_components,rel_advertising_intensity,rel_operating_margin,spearman,22233,0.5724815140443598
regime_shift,relative_components,rel_advertising_intensity,rel_cash_adjusted_roic,spearman,21080,0.548218542393205
regime_shift,relative_components,rel_advertising_intensity,rel_gross_profitability_lag_assets,spearman,21080,0.3052877475817647
regime_shift,relative_components,rel_advertising_intensity,rel_cash_conversion_lag_assets,spearman,21080,0.5516699942880128
regime_shift,relative_components,rel_advertising_intensity,rel_asset_turnover,spearman,21080,0.160622281093198
regime_shift,relative_components,rel_advertising_intensity,rel_asset_lightness,spearman,22233,0.2685441119315253
regime_shift,relative_components,rel_advertising_intensity,rel_incremental_operating_margin,spearman,20057,0.1063155336127491
regime_shift,relative_components,rel_advertising_intensity,rel_capex_intensity,spearman,22233,-0.1583588105705352
regime_shift,relative_components,rel_operating_margin,rel_operating_margin,spearman,58219,1.0
regime_shift,relative_components,rel_operating_margin,rel_cash_adjusted_roic,spearman,55206,0.9019377057880872
regime_shift,relative_components,rel_operating_margin,rel_gross_profitability_lag_assets,spearman,55206,0.4900643291646011
regime_shift,relative_components,rel_operating_margin,rel_cash_conversion_lag_assets,spearman,55206,0.925479678350128
regime_shift,relative_components,rel_operating_margin,rel_asset_turnover,spearman,55206,0.187831349123236
regime_shift,relative_components,rel_operating_margin,rel_asset_lightness,spearman,58219,0.3255373040056977
regime_shift,relative_components,rel_operating_margin,rel_incremental_operating_margin,spearman,52453,0.1884485168794744
regime_shift,relative_components,rel_operating_margin,rel_capex_intensity,spearman,58219,-0.1928953951789592
regime_shift,relative_components,rel_cash_adjusted_roic,rel_cash_adjusted_roic,spearman,55206,1.0
regime_shift,relative_components,rel_cash_adjusted_roic,rel_gross_profitability_lag_assets,spearman,55206,0.7317928559900263
regime_shift,relative_components,rel_cash_adjusted_roic,rel_cash_conversion_lag_assets,spearman,55206,0.9817419191967104
regime_shift,relative_components,rel_cash_adjusted_roic,rel_asset_turnover,spearman,55206,0.5395250061828474
regime_shift,relative_components,rel_cash_adjusted_roic,rel_asset_lightness,spearman,55206,0.5037181031054868
regime_shift,relative_components,rel_cash_adjusted_roic,rel_incremental_operating_margin,spearman,52453,0.1633386972923778
regime_shift,relative_components,rel_cash_adjusted_roic,rel_capex_intensity,spearman,55206,-0.4491352898583566
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_gross_profitability_lag_assets,spearman,55206,1.0
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_cash_conversion_lag_assets,spearman,55206,0.6823768464614949
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_asset_turnover,spearman,55206,0.7842120910113225
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_asset_lightness,spearman,55206,0.5754369120444789
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_incremental_operating_margin,spearman,52453,0.0748876424537652
regime_shift,relative_components,rel_gross_profitability_lag_assets,rel_capex_intensity,spearman,55206,-0.6066108293603792
regime_shift,relative_components,rel_cash_conversion_lag_assets,rel_cash_conversion_lag_assets,spearman,55206,1.0
regime_shift,relative_components,rel_cash_conversion_lag_assets,rel_asset_turnover,spearman,55206,0.469117929059598
regime_shift,relative_components,rel_cash_conversion_lag_assets,rel_asset_lightness,spearman,55206,0.4268418893420957
regime_shift,relative_components,rel_cash_conversion_lag_assets,rel_incremental_operating_margin,spearman,52453,0.1708970136767092
regime_shift,relative_components,rel_cash_conversion_lag_assets,rel_capex_intensity,spearman,55206,-0.4159163307686899
regime_shift,relative_components,rel_asset_turnover,rel_asset_turnover,spearman,55206,1.0
regime_shift,relative_components,rel_asset_turnover,rel_asset_lightness,spearman,55206,0.564106553964543
regime_shift,relative_components,rel_asset_turnover,rel_incremental_operating_margin,spearman,52453,0.0025006506863438
regime_shift,relative_components,rel_asset_turnover,rel_capex_intensity,spearman,55206,-0.7244182897338836
regime_shift,relative_components,rel_asset_lightness,rel_asset_lightness,spearman,58219,1.0
regime_shift,relative_components,rel_asset_lightness,rel_incremental_operating_margin,spearman,52453,0.0563295848820746
regime_shift,relative_components,rel_asset_lightness,rel_capex_intensity,spearman,58219,-0.5833445272141531
regime_shift,relative_components,rel_incremental_operating_margin,rel_incremental_operating_margin,spearman,52453,1.0
regime_shift,relative_components,rel_incremental_operating_margin,rel_capex_intensity,spearman,52453,-0.0172104581067076
regime_shift,relative_components,rel_capex_intensity,rel_capex_intensity,spearman,58219,1.0
regime_shift,anchored_components,anch_gross_margin,anch_gross_margin,spearman,58042,1.0
regime_shift,anchored_components,anch_gross_margin,anch_revenue_cagr_3y,spearman,49273,0.0738045841576654
regime_shift,anchored_components,anch_gross_margin,anch_gross_margin_volatility_3y,spearman,52102,-0.0014017798145581
regime_shift,anchored_components,anch_gross_margin,anch_industry_sales_hhi,spearman,58042,-0.0157735874309391
regime_shift,anchored_components,anch_gross_margin,anch_log_active_firm_count,spearman,58042,-0.0266161362957447
regime_shift,anchored_components,anch_gross_margin,anch_rd_intensity_zero,spearman,58042,0.1897220640382285
regime_shift,anchored_components,anch_gross_margin,anch_capitalized_rnd_stock_assets,spearman,58042,0.1820754901338708
regime_shift,anchored_components,anch_gross_margin,anch_rnd_positive_share_3y,spearman,52102,-0.0029127587953019
regime_shift,anchored_components,anch_gross_margin,anch_gross_profit_lag_sga,spearman,55047,0.6902061431918908
regime_shift,anchored_components,anch_gross_margin,anch_revenue_change_lag_sga,spearman,55047,0.0418244933869308
regime_shift,anchored_components,anch_gross_margin,anch_advertising_intensity,spearman,22106,0.3269705045326262
regime_shift,anchored_components,anch_gross_margin,anch_operating_margin,spearman,58042,0.6150349941823483
regime_shift,anchored_components,anch_gross_margin,anch_cash_adjusted_roic,spearman,55047,0.5973955405807586
regime_shift,anchored_components,anch_gross_margin,anch_gross_profitability_lag_assets,spearman,55047,0.7274781372805389
regime_shift,anchored_components,anch_gross_margin,anch_cash_conversion_lag_assets,spearman,55047,0.598926302073432
regime_shift,anchored_components,anch_gross_margin,anch_asset_turnover,spearman,55047,0.1875601667553747
regime_shift,anchored_components,anch_gross_margin,anch_asset_lightness,spearman,58042,0.3097285709356734
regime_shift,anchored_components,anch_gross_margin,anch_incremental_operating_margin,spearman,52304,0.1251409948043224
regime_shift,anchored_components,anch_gross_margin,anch_capex_intensity,spearman,58042,-0.1860447931114195
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_revenue_cagr_3y,spearman,49273,1.0
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_gross_margin_volatility_3y,spearman,49273,0.0020572086330389
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_industry_sales_hhi,spearman,49273,-0.0064634120203005
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_log_active_firm_count,spearman,49273,-0.0003756477904864
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_rd_intensity_zero,spearman,49273,0.0437260884437993
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_capitalized_rnd_stock_assets,spearman,49273,-0.1440615591081526
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_rnd_positive_share_3y,spearman,49273,0.0046703235121821
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_gross_profit_lag_sga,spearman,49273,0.3901999469585476
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_revenue_change_lag_sga,spearman,49273,0.5085908859715539
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_advertising_intensity,spearman,18882,0.0625902640242263
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_operating_margin,spearman,49273,0.0716444408442414
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_cash_adjusted_roic,spearman,49273,0.2830538432346287
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_gross_profitability_lag_assets,spearman,49273,0.4418438805274556
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_cash_conversion_lag_assets,spearman,49273,0.2489073220540731
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_asset_turnover,spearman,49273,0.5823304632467333
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_asset_lightness,spearman,49273,0.2210446220730653
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_incremental_operating_margin,spearman,46807,-0.004677733438586
regime_shift,anchored_components,anch_revenue_cagr_3y,anch_capex_intensity,spearman,49273,-0.4035726453856937
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_gross_margin_volatility_3y,spearman,52102,1.0
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_industry_sales_hhi,spearman,52102,0.002828257640985
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_log_active_firm_count,spearman,52102,-0.0026889003122141
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_rd_intensity_zero,spearman,52102,-0.0007721455075896
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_capitalized_rnd_stock_assets,spearman,52102,-0.009141561634293
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_rnd_positive_share_3y,spearman,52102,-0.0031801490538954
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_gross_profit_lag_sga,spearman,52102,-0.0024547980577359
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_revenue_change_lag_sga,spearman,52102,0.0013904063703241
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_advertising_intensity,spearman,19946,-0.000591616727287
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_operating_margin,spearman,52102,-0.0023356118567752
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_cash_adjusted_roic,spearman,52102,-0.0036275014156844
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_gross_profitability_lag_assets,spearman,52102,-0.0057778662703916
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_cash_conversion_lag_assets,spearman,52102,-0.0031675702655776
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_asset_turnover,spearman,52102,-0.0035548870217018
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_asset_lightness,spearman,52102,-0.0013015980071238
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_incremental_operating_margin,spearman,49507,0.0297473838544981
regime_shift,anchored_components,anch_gross_margin_volatility_3y,anch_capex_intensity,spearman,52102,0.003910676656209
regime_shift,anchored_components,anch_industry_sales_hhi,anch_industry_sales_hhi,spearman,58042,1.0
regime_shift,anchored_components,anch_industry_sales_hhi,anch_log_active_firm_count,spearman,58042,-0.2816614833308308
regime_shift,anchored_components,anch_industry_sales_hhi,anch_rd_intensity_zero,spearman,58042,-0.0152838435813863
regime_shift,anchored_components,anch_industry_sales_hhi,anch_capitalized_rnd_stock_assets,spearman,58042,-0.0246497343000995
regime_shift,anchored_components,anch_industry_sales_hhi,anch_rnd_positive_share_3y,spearman,52102,-0.0015380906375289
regime_shift,anchored_components,anch_industry_sales_hhi,anch_gross_profit_lag_sga,spearman,55047,0.0095792677741797
regime_shift,anchored_components,anch_industry_sales_hhi,anch_revenue_change_lag_sga,spearman,55047,-0.0004602607879472
